state,county,county_state,fips,2016,2017,2018,2019,2020,2021
Utah,Piute County,"Piute County,  Utah",49031,222.74,85123.71,250.23,166532.0,191725.0,198194.0
Utah,Rich County,"Rich County,  Utah",49033,222.74,104866.72,250.23,206367.0,216291.0,223590.0
Utah,San Juan County,"San Juan County,  Utah",49037,222.74,84278.57,250.23,143018.0,138533.0,143208.0
Utah,Sanpete County,"Sanpete County,  Utah",49039,222.74,99372.55,250.23,186825.0,201872.0,208684.0
Utah,Sevier County,"Sevier County,  Utah",49041,222.74,90316.16,250.23,168250.0,176024.0,181963.0
Utah,Uintah County,"Uintah County,  Utah",49047,222.74,114466.52,250.23,206045.0,210416.0,217517.0
Utah,Wasatch County,"Wasatch County,  Utah",49051,222.74,191386.03,250.23,417565.0,448497.0,463631.0
Utah,Wayne County,"Wayne County,  Utah",49055,222.74,120021.25,250.23,189617.0,219709.0,227123.0
Utah,Cache County,"Cache County,  Utah",49005,189.67,116846.58,223.49,277583.0,305958.0,318682.0
Utah,Juab County,"Juab County,  Utah",49023,205.84,108931.98,245.54,217169.0,241427.0,250465.0
Utah,Utah County,"Utah County,  Utah",49049,205.84,147586.3,245.54,355785.0,392238.0,406921.0
Utah,Davis County,"Davis County,  Utah",49011,200.74,143421.39,243.17,340631.0,373984.0,388856.0
Utah,Morgan County,"Morgan County,  Utah",49029,200.74,171415.34,243.17,385720.0,410572.0,426899.0
Utah,Weber County,"Weber County,  Utah",49057,200.74,101290.55,243.17,263552.0,297303.0,309126.0
Utah,Salt Lake County,"Salt Lake County,  Utah",49035,229.19,150843.28,276.57,360046.0,395288.0,409358.0
Utah,Summit County,"Summit County,  Utah",49043,229.19,326854.48,276.57,640806.0,698226.0,723078.0
Utah,Tooele County,"Tooele County,  Utah",49045,229.19,116873.17,276.57,255188.0,292387.0,302794.0
Vermont,Chittenden County,"Chittenden County,  Vermont",50007,225.0,148867.55,241.73,314168.0,341410.0,350183.0
Vermont,Franklin County,"Franklin County,  Vermont",50011,225.0,110985.4,241.73,222588.0,228311.0,234178.0
Vermont,Grand Isle County,"Grand Isle County,  Vermont",50013,225.0,142826.95,241.73,282459.0,290193.0,297650.0
Vermont,Addison County,"Addison County,  Vermont",50001,195.43,120535.97,207.38,255079.0,269236.0,275623.0
Vermont,Bennington County,"Bennington County,  Vermont",50003,195.43,107340.56,207.38,220492.0,223842.0,229152.0
Vermont,Caledonia County,"Caledonia County,  Vermont",50005,195.43,82522.41,207.38,177364.0,182761.0,187097.0
Vermont,Essex County,"Essex County,  Vermont",50009,195.43,62424.79,207.38,138875.0,147287.0,150781.0
Vermont,Lamoille County,"Lamoille County,  Vermont",50015,195.43,112111.26,207.38,240422.0,243250.0,249021.0
Vermont,Orange County,"Orange County,  Vermont",50017,195.43,96225.49,207.38,202144.0,207776.0,212705.0
Vermont,Orleans County,"Orleans County,  Vermont",50019,195.43,78310.05,207.38,171037.0,174674.0,178818.0
Vermont,Rutland County,"Rutland County,  Vermont",50021,195.43,90693.79,207.38,186222.0,191279.0,195817.0
Vermont,Washington County,"Washington County,  Vermont",50023,195.43,107289.39,207.38,234728.0,244652.0,250456.0
Vermont,Windham County,"Windham County,  Vermont",50025,195.43,106274.55,207.38,224077.0,230958.0,236437.0
Vermont,Windsor County,"Windsor County,  Vermont",50027,195.43,109877.91,207.38,228612.0,242064.0,247807.0
Virginia,Giles County,"Giles County,  Virginia",51071,198.7,57126.67,209.07,128559.0,128455.0,132111.0
Virginia,Montgomery County,"Montgomery County,  Virginia",51121,198.7,113013.31,209.07,229069.0,258473.0,265830.0
Virginia,Pulaski County,"Pulaski County,  Virginia",51155,198.7,74012.44,209.07,153846.0,155876.0,160313.0
Virginia,Radford city,"Radford city,  Virginia",51750,198.7,81039.24,209.07,174883.0,178085.0,183153.0
Virginia,Frederick County,"Frederick County,  Virginia",51069,200.52,135388.53,212.62,282919.0,270303.0,277574.0
Virginia,Winchester city,"Winchester city,  Virginia",51840,200.52,126759.88,212.62,252527.0,250652.0,257394.0
Virginia,Accomack County,"Accomack County,  Virginia",51001,187.09,80822.16,192.7,170686.0,184282.0,186529.0
Virginia,Alleghany County,"Alleghany County,  Virginia",51005,187.09,59073.58,192.7,120515.0,128397.0,129962.0
Virginia,Augusta County,"Augusta County,  Virginia",51015,187.09,103592.6,192.7,232961.0,223220.0,225941.0
Virginia,Bath County,"Bath County,  Virginia",51017,187.09,81032.95,192.7,156721.0,177310.0,179471.0
Virginia,Bland County,"Bland County,  Virginia",51021,187.09,52911.92,192.7,105929.0,121425.0,122905.0
Virginia,Brunswick County,"Brunswick County,  Virginia",51025,187.09,55492.26,192.7,114619.0,120352.0,121819.0
Virginia,Buchanan County,"Buchanan County,  Virginia",51027,187.09,37745.55,192.7,73240.0,77553.0,78498.0
Virginia,Buckingham County,"Buckingham County,  Virginia",51029,187.09,69500.33,192.7,131687.0,139767.0,141471.0
Virginia,Carroll County,"Carroll County,  Virginia",51035,187.09,56914.3,192.7,112963.0,121103.0,122579.0
Virginia,Charlotte County,"Charlotte County,  Virginia",51037,187.09,49752.18,192.7,111101.0,120030.0,121493.0
Virginia,Culpeper County,"Culpeper County,  Virginia",51047,187.09,132588.33,192.7,295132.0,320617.0,324525.0
Virginia,Dickenson County,"Dickenson County,  Virginia",51051,187.09,39114.64,192.7,78309.0,86885.0,87944.0
Virginia,Essex County,"Essex County,  Virginia",51057,187.09,86667.64,192.7,194583.0,217535.0,220186.0
Virginia,Floyd County,"Floyd County,  Virginia",51063,187.09,81875.58,192.7,175859.0,183103.0,185334.0
Virginia,Grayson County,"Grayson County,  Virginia",51077,187.09,48277.7,192.7,98377.0,110376.0,111722.0
Virginia,Greensville County,"Greensville County,  Virginia",51081,187.09,52648.7,192.7,99722.0,126252.0,127791.0
Virginia,Halifax County,"Halifax County,  Virginia",51083,187.09,55229.04,192.7,116584.0,124535.0,126053.0
Virginia,Henry County,"Henry County,  Virginia",51089,187.09,50331.58,192.7,97446.0,100722.0,101950.0
Virginia,Highland County,"Highland County,  Virginia",51091,187.09,89143.1,192.7,186307.0,186535.0,188809.0
Virginia,King George County,"King George County,  Virginia",51099,187.09,148860.57,192.7,311994.0,330271.0,334297.0
Virginia,Lancaster County,"Lancaster County,  Virginia",51103,187.09,120739.54,192.7,245892.0,275887.0,279250.0
Virginia,Lee County,"Lee County,  Virginia",51105,187.09,41379.31,192.7,91033.0,94501.0,95653.0
Virginia,Lunenburg County,"Lunenburg County,  Virginia",51111,187.09,56229.5,192.7,119998.0,128183.0,129745.0
Virginia,Madison County,"Madison County,  Virginia",51113,187.09,127111.47,192.7,261719.0,276638.0,280010.0
Virginia,Mecklenburg County,"Mecklenburg County,  Virginia",51117,187.09,66129.8,192.7,137791.0,142234.0,143968.0
Virginia,Middlesex County,"Middlesex County,  Virginia",51119,187.09,129533.98,192.7,272995.0,280929.0,284353.0
Virginia,Northampton County,"Northampton County,  Virginia",51131,187.09,84824.54,192.7,169652.0,189646.0,191957.0
Virginia,Northumberland County,"Northumberland County,  Virginia",51133,187.09,127533.04,192.7,295753.0,313859.0,317685.0
Virginia,Nottoway County,"Nottoway County,  Virginia",51135,187.09,70079.74,192.7,144721.0,162400.0,164380.0
Virginia,Orange County,"Orange County,  Virginia",51137,187.09,121845.4,192.7,241858.0,262157.0,265353.0
Virginia,Page County,"Page County,  Virginia",51139,187.09,92776.35,192.7,174514.0,181494.0,183706.0
Virginia,Patrick County,"Patrick County,  Virginia",51141,187.09,58599.57,192.7,120412.0,128719.0,130288.0
Virginia,Prince Edward County,"Prince Edward County,  Virginia",51147,187.09,79874.65,192.7,166962.0,171303.0,173391.0
Virginia,Rappahannock County,"Rappahannock County,  Virginia",51157,187.09,193359.22,192.7,372200.0,405143.0,410081.0
Virginia,Richmond County,"Richmond County,  Virginia",51159,187.09,79084.46,192.7,188169.0,193400.0,195757.0
Virginia,Rockbridge County,"Rockbridge County,  Virginia",51163,187.09,99359.07,192.7,220341.0,214102.0,216712.0
Virginia,Russell County,"Russell County,  Virginia",51167,187.09,50647.76,192.7,100240.0,105120.0,106402.0
Virginia,Shenandoah County,"Shenandoah County,  Virginia",51171,187.09,104835.93,192.7,215065.0,228690.0,231478.0
Virginia,Smyth County,"Smyth County,  Virginia",51173,187.09,46908.61,192.7,98274.0,102761.0,104013.0
Virginia,Southampton County,"Southampton County,  Virginia",51175,187.09,84192.7,192.7,175342.0,191469.0,193803.0
Virginia,Tazewell County,"Tazewell County,  Virginia",51185,187.09,48225.26,192.7,98584.0,106944.0,108247.0
Virginia,Westmoreland County,"Westmoreland County,  Virginia",51193,187.09,100991.38,192.7,218168.0,213566.0,216169.0
Virginia,Wise County,"Wise County,  Virginia",51195,187.09,46171.37,192.7,88550.0,91712.0,92830.0
Virginia,Wythe County,"Wythe County,  Virginia",51197,187.09,65340.12,192.7,135308.0,137729.0,139408.0
Virginia,Buena Vista city,"Buena Vista city,  Virginia",51530,187.09,60652.94,192.7,126308.0,135798.0,137454.0
Virginia,Covington city,"Covington city,  Virginia",51580,187.09,36218.63,192.7,76757.0,78197.0,79150.0
Virginia,Emporia city,"Emporia city,  Virginia",51595,187.09,60652.94,192.7,128067.0,125286.0,126813.0
Virginia,Franklin city,"Franklin city,  Virginia",51620,187.09,94198.39,192.7,174100.0,176023.0,178168.0
Virginia,Galax city,"Galax city,  Virginia",51640,187.09,48014.47,192.7,104584.0,103619.0,104882.0
Virginia,Lexington city,"Lexington city,  Virginia",51678,187.09,127901.67,192.7,210617.0,252825.0,255907.0
Virginia,Martinsville city,"Martinsville city,  Virginia",51690,187.09,47014.0,192.7,89791.0,94072.0,95219.0
Virginia,Norton city,"Norton city,  Virginia",51720,187.09,48330.65,192.7,94860.0,100615.0,101842.0
Virginia,Staunton city,"Staunton city,  Virginia",51790,187.09,87194.61,192.7,170480.0,181279.0,183489.0
Virginia,Waynesboro city,"Waynesboro city,  Virginia",51820,187.09,82349.59,192.7,173376.0,186750.0,189026.0
Virginia,Amherst County,"Amherst County,  Virginia",51009,183.16,79554.14,195.53,160604.0,163408.0,165747.0
Virginia,Appomattox County,"Appomattox County,  Virginia",51011,183.16,78548.3,195.53,162699.0,166769.0,169155.0
Virginia,Bedford County,"Bedford County,  Virginia",51019,183.16,102810.06,195.53,215186.0,222533.0,225718.0
Virginia,Campbell County,"Campbell County,  Virginia",51031,183.16,80295.47,195.53,162385.0,164878.0,167238.0
Virginia,Lynchburg city,"Lynchburg city,  Virginia",51680,183.16,80869.08,195.53,183861.0,179056.0,181618.0
Virginia,Botetourt County,"Botetourt County,  Virginia",51023,180.61,112520.27,190.88,237043.0,243446.0,248084.0
Virginia,Craig County,"Craig County,  Virginia",51045,180.61,82593.76,190.88,180414.0,177265.0,180643.0
Virginia,Franklin County,"Franklin County,  Virginia",51067,180.61,90897.74,190.88,187361.0,190416.0,194044.0
Virginia,Roanoke County,"Roanoke County,  Virginia",51161,180.61,101469.35,190.88,206729.0,230402.0,234792.0
Virginia,Roanoke city,"Roanoke city,  Virginia",51770,180.61,71194.01,190.88,138310.0,157486.0,160486.0
Virginia,Salem city,"Salem city,  Virginia",51775,180.61,93431.99,190.88,186098.0,194479.0,198184.0
Virginia,Arlington County,"Arlington County,  Virginia",51013,256.08,356278.14,277.88,737803.0,792842.0,807028.0
Virginia,Clarke County,"Clarke County,  Virginia",51043,256.08,195108.01,277.88,350221.0,362681.0,369170.0
Virginia,Fairfax County,"Fairfax County,  Virginia",51059,256.08,296412.5,277.88,593790.0,612337.0,623294.0
Virginia,Fauquier County,"Fauquier County,  Virginia",51061,256.08,202943.97,277.88,436629.0,450740.0,458805.0
Virginia,Loudoun County,"Loudoun County,  Virginia",51107,256.08,259873.14,277.88,556744.0,581418.0,591821.0
Virginia,Prince William County,"Prince William County,  Virginia",51153,256.08,201095.41,277.88,412001.0,423894.0,431478.0
Virginia,Spotsylvania County,"Spotsylvania County,  Virginia",51177,256.08,146721.85,277.88,308270.0,305229.0,310690.0
Virginia,Stafford County,"Stafford County,  Virginia",51179,256.08,173473.67,277.88,364101.0,382841.0,389692.0
Virginia,Warren County,"Warren County,  Virginia",51187,256.08,126466.26,277.88,250456.0,255715.0,260291.0
Virginia,Alexandria city,"Alexandria city,  Virginia",51510,256.08,294672.68,277.88,586277.0,598027.0,608727.0
Virginia,Fairfax city,"Fairfax city,  Virginia",51600,256.08,278424.29,277.88,556535.0,585387.0,595861.0
Virginia,Falls Church city,"Falls Church city,  Virginia",51610,256.08,425530.7,277.88,790294.0,824493.0,839246.0
Virginia,Fredericksburg city,"Fredericksburg city,  Virginia",51630,256.08,188243.42,277.88,361596.0,383573.0,390436.0
Virginia,Manassas city,"Manassas city,  Virginia",51683,256.08,163864.08,277.88,326741.0,339073.0,345140.0
Virginia,Manassas Park city,"Manassas Park city,  Virginia",51685,256.08,147058.47,277.88,293764.0,321733.0,327490.0
Virginia,Albemarle County,"Albemarle County,  Virginia",51003,226.66,176731.52,251.35,413383.0,417196.0,422886.0
Virginia,Fluvanna County,"Fluvanna County,  Virginia",51065,226.66,122504.92,251.35,244992.0,241172.0,244462.0
Virginia,Greene County,"Greene County,  Virginia",51079,226.66,137378.3,251.35,253172.0,242919.0,246232.0
Virginia,Nelson County,"Nelson County,  Virginia",51125,226.66,120461.62,251.35,259015.0,241481.0,244774.0
Virginia,Charlottesville city,"Charlottesville city,  Virginia",51540,226.66,162072.31,251.35,301512.0,307862.0,312061.0
Virginia,Rockingham County,"Rockingham County,  Virginia",51165,191.3,103030.76,206.13,222551.0,232177.0,236289.0
Virginia,Harrisonburg city,"Harrisonburg city,  Virginia",51660,191.3,110030.63,206.13,210199.0,212455.0,216218.0
Virginia,Amelia County,"Amelia County,  Virginia",51007,201.84,99074.61,227.05,213864.0,212818.0,216870.0
Virginia,Caroline County,"Caroline County,  Virginia",51033,201.84,108345.5,227.05,204134.0,217679.0,221823.0
Virginia,Charles City County,"Charles City County,  Virginia",51036,201.84,92584.67,227.05,176721.0,177419.0,180797.0
Virginia,Chesterfield County,"Chesterfield County,  Virginia",51041,201.84,121426.64,227.05,258228.0,275903.0,281155.0
Virginia,Cumberland County,"Cumberland County,  Virginia",51049,201.84,79952.74,227.05,153074.0,154278.0,157214.0
Virginia,Dinwiddie County,"Dinwiddie County,  Virginia",51053,201.84,90092.97,227.05,169815.0,177842.0,181227.0
Virginia,Goochland County,"Goochland County,  Virginia",51075,201.84,184601.36,227.05,359928.0,396472.0,404020.0
Virginia,Hanover County,"Hanover County,  Virginia",51085,201.84,147929.6,227.05,308345.0,317114.0,323151.0
Virginia,Henrico County,"Henrico County,  Virginia",51087,201.84,126145.7,227.05,265866.0,271888.0,277064.0
Virginia,King and Queen County,"King and Queen County,  Virginia",51097,201.84,90382.75,227.05,169292.0,193587.0,197272.0
Virginia,King William County,"King William County,  Virginia",51101,201.84,115125.22,227.05,215643.0,215883.0,219993.0
Virginia,Louisa County,"Louisa County,  Virginia",51109,201.84,112343.74,227.05,228199.0,235749.0,240237.0
Virginia,New Kent County,"New Kent County,  Virginia",51127,201.84,142069.6,227.05,277061.0,297037.0,302692.0
Virginia,Powhatan County,"Powhatan County,  Virginia",51145,201.84,149196.74,227.05,283967.0,295029.0,300646.0
Virginia,Prince George County,"Prince George County,  Virginia",51149,201.84,120340.23,227.05,228303.0,225393.0,229684.0
Virginia,Sussex County,"Sussex County,  Virginia",51183,201.84,81459.28,227.05,132148.0,132932.0,135463.0
Virginia,Colonial Heights city,"Colonial Heights city,  Virginia",51570,201.84,98205.27,227.05,175779.0,181435.0,184888.0
Virginia,Hopewell city,"Hopewell city,  Virginia",51670,201.84,71840.44,227.05,125242.0,129868.0,132340.0
Virginia,Petersburg city,"Petersburg city,  Virginia",51730,201.84,64944.92,227.05,113210.0,114229.0,116403.0
Virginia,Richmond city,"Richmond city,  Virginia",51760,201.84,109793.88,227.05,267749.0,263645.0,268664.0
Virginia,Gloucester County,"Gloucester County,  Virginia",51073,220.07,120708.59,232.01,241324.0,243152.0,249142.0
Virginia,Isle of Wight County,"Isle of Wight County,  Virginia",51093,220.07,130879.64,232.01,277263.0,282056.0,289005.0
Virginia,James City County,"James City County,  Virginia",51095,220.07,174165.36,232.01,371023.0,353838.0,362556.0
Virginia,Mathews County,"Mathews County,  Virginia",51115,220.07,135130.58,232.01,237624.0,239240.0,245134.0
Virginia,Surry County,"Surry County,  Virginia",51181,220.07,91056.89,232.01,201262.0,209110.0,214262.0
Virginia,York County,"York County,  Virginia",51199,220.07,162080.4,232.01,344597.0,365996.0,375013.0
Virginia,Chesapeake city,"Chesapeake city,  Virginia",51550,220.07,135713.32,232.01,290265.0,307534.0,315111.0
Virginia,Hampton city,"Hampton city,  Virginia",51650,220.07,96214.88,232.01,197034.0,204565.0,209604.0
Virginia,Newport News city,"Newport News city,  Virginia",51700,220.07,102859.1,232.01,216589.0,197270.0,202130.0
Virginia,Norfolk city,"Norfolk city,  Virginia",51710,220.07,107253.44,232.01,224622.0,230465.0,236143.0
Virginia,Poquoson city,"Poquoson city,  Virginia",51735,220.07,165751.14,232.01,343540.0,341575.0,349991.0
Virginia,Portsmouth city,"Portsmouth city,  Virginia",51740,220.07,85019.23,232.01,193017.0,179298.0,183715.0
Virginia,Suffolk city,"Suffolk city,  Virginia",51800,220.07,122634.66,232.01,280752.0,278567.0,285430.0
Virginia,Virginia Beach city,"Virginia Beach city,  Virginia",51810,220.07,137649.02,232.01,301681.0,313137.0,320852.0
Virginia,Williamsburg city,"Williamsburg city,  Virginia",51830,220.07,172639.1,232.01,317220.0,323497.0,331467.0
Virginia,Scott County,"Scott County,  Virginia",51169,191.4,49725.39,203.24,101791.0,98724.0,99595.0
Virginia,Washington County,"Washington County,  Virginia",51191,191.4,70408.76,203.24,152363.0,158083.0,159477.0
Virginia,Bristol city,"Bristol city,  Virginia",51520,191.4,61929.9,203.24,120985.0,116324.0,117349.0
Washington,Skagit County,"Skagit County,  Washington",53057,209.37,156747.04,255.08,359395.0,384776.0,396021.0
Washington,Asotin County,"Asotin County,  Washington",53003,202.97,97221.26,222.97,198936.0,211627.0,221589.0
Washington,Benton County,"Benton County,  Washington",53005,179.0,115783.61,214.87,281597.0,298304.0,304273.0
Washington,Franklin County,"Franklin County,  Washington",53021,179.0,104818.59,214.87,239443.0,273428.0,278899.0
Washington,Adams County,"Adams County,  Washington",53001,193.79,84177.36,230.05,164690.0,168621.0,173859.0
Washington,Clallam County,"Clallam County,  Washington",53009,193.79,126665.27,230.05,300386.0,305045.0,314521.0
Washington,Columbia County,"Columbia County,  Washington",53013,193.79,94140.41,230.05,182065.0,195796.0,201879.0
Washington,Ferry County,"Ferry County,  Washington",53019,193.79,100943.88,230.05,183557.0,185101.0,190851.0
Washington,Garfield County,"Garfield County,  Washington",53023,193.79,85696.21,230.05,148274.0,163055.0,168120.0
Washington,Grant County,"Grant County,  Washington",53025,193.79,92194.75,230.05,214897.0,220353.0,227198.0
Washington,Grays Harbor County,"Grays Harbor County,  Washington",53027,193.79,90528.7,230.05,206049.0,240762.0,248241.0
