GeoFips,GeoName,2017,2018,2019,2020
51079,"Greene, VA",42914,45048,46025,48573
51083,"Halifax, VA",34639,35511,37140,40542
51085,"Hanover, VA",58592,60063,62141,64704
51087,"Henrico, VA",63601,65413,67592,69872
51091,"Highland, VA",42546,42035,44185,46315
51093,"Isle of Wight, VA",53130,54012,55930,59285
51097,"King and Queen, VA",41450,42705,44565,48888
51099,"King George, VA",52221,52859,55158,57377
51101,"King William, VA",45695,46352,48001,50951
51103,"Lancaster, VA",57568,58003,60635,63885
51105,"Lee, VA",27992,28954,29704,33056
51107,"Loudoun, VA",76219,79280,80535,84374
51109,"Louisa, VA",42076,43445,43618,46040
51111,"Lunenburg, VA",31262,31847,32890,35793
51113,"Madison, VA",46837,46745,48601,51608
51115,"Mathews, VA",53957,54772,56574,59026
51117,"Mecklenburg, VA",35302,36175,37241,40693
51119,"Middlesex, VA",49358,50365,52833,55466
51125,"Nelson, VA",48833,50287,52216,55869
51127,"New Kent, VA",69346,73715,74471,77957
51131,"Northampton, VA",50418,52920,55940,62614
51133,"Northumberland, VA",49660,50817,54276,57093
51135,"Nottoway, VA",33156,33723,35445,38594
51137,"Orange, VA",48038,49109,50587,53217
51139,"Page, VA",36769,37712,39043,42307
51141,"Patrick, VA",32249,32942,33528,36426
51145,"Powhatan, VA",55195,57247,58652,61547
51147,"Prince Edward, VA",30500,30640,31621,33868
51155,"Pulaski, VA",37660,39556,40025,43583
51157,"Rappahannock, VA",61022,65434,68110,70807
51159,"Richmond, VA",35624,37026,37057,40791
51167,"Russell, VA",31284,32660,33513,36423
51169,"Scott, VA",31318,32915,33450,35882
51171,"Shenandoah, VA",42329,44352,46333,49948
51173,"Smyth, VA",34994,35959,36800,40220
51179,"Stafford, VA",53337,54787,55494,58635
51181,"Surry, VA",42393,43803,44042,47927
51183,"Sussex, VA",29293,30278,32099,35062
51185,"Tazewell, VA",35947,36981,37462,39795
51187,"Warren, VA",44356,45672,47315,50504
51193,"Westmoreland, VA",42190,43390,45092,48577
51197,"Wythe, VA",33682,34762,35644,39116
51510,"Alexandria (Independent City), VA",83477,87761,89884,93835
51550,"Chesapeake (Independent City), VA",48722,48890,50008,53622
51650,"Hampton (Independent City), VA",40825,41191,42305,46165
51700,"Newport News (Independent City), VA",40165,40345,41547,45781
51710,"Norfolk (Independent City), VA",38775,38262,39453,42996
51740,"Portsmouth (Independent City), VA",38221,38623,40782,44871
51760,"Richmond (Independent City), VA",52428,52839,55191,59148
51770,"Roanoke (Independent City), VA",40614,42171,42486,46727
51800,"Suffolk (Independent City), VA",50076,50591,52030,55561
51810,"Virginia Beach (Independent City), VA",55775,55963,57513,60796
51901,"Albemarle + Charlottesville, VA*",70988,74603,75885,77606
51903,"Alleghany + Covington, VA*",37524,38939,40015,43230
51907,"Augusta, Staunton + Waynesboro, VA*",42246,43388,44917,47794
51911,"Campbell + Lynchburg, VA*",35619,36870,37702,41030
51913,"Carroll + Galax, VA*",33923,35078,35549,38908
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",38213,39061,40661,44938
51919,"Fairfax, Fairfax City + Falls Church, VA*",78751,82888,86031,88971
51921,"Frederick + Winchester, VA*",48905,50271,51907,54832
51923,"Greensville + Emporia, VA*",30519,31217,32485,36450
51929,"Henry + Martinsville, VA*",36719,37923,39183,43380
51931,"James City + Williamsburg, VA*",63717,63189,65176,68279
51933,"Montgomery + Radford, VA*",35284,36906,37377,39442
51939,"Pittsylvania + Danville, VA*",35598,36858,38117,42121
51941,"Prince George + Hopewell, VA*",36304,37053,38845,41732
51942,"Prince William, Manassas + Manassas Park, VA*",53104,54733,56181,59812
51944,"Roanoke + Salem, VA*",49687,51078,52094,54977
51945,"Rockbridge, Buena Vista + Lexington, VA*",38517,39023,41029,43534
51947,"Rockingham + Harrisonburg, VA*",38114,39471,40413,43232
51949,"Southampton + Franklin, VA*",39731,40813,43430,46909
51951,"Spotsylvania + Fredericksburg, VA*",49179,50610,51896,55077
51953,"Washington + Bristol, VA*",38393,39541,40164,42796
51955,"Wise + Norton, VA*",30481,31879,33052,35929
51958,"York + Poquoson, VA*",57072,58119,59892,62645
53001,"Adams, WA",38368,38717,41969,49618
53003,"Asotin, WA",43530,44541,46165,49273
53005,"Benton, WA",45570,46157,48285,51757
53007,"Chelan, WA",50846,52696,55520,60518
53009,"Clallam, WA",43161,44673,46524,49718
53011,"Clark, WA",49966,53180,54930,57863
53013,"Columbia, WA",44594,45495,55286,57249
53015,"Cowlitz, WA",41808,43407,45124,48232
53017,"Douglas, WA",39168,39669,40798,45305
53019,"Ferry, WA",34810,34681,35826,39899
53021,"Franklin, WA",36007,36877,39104,43271
53023,"Garfield, WA",43230,44496,50454,57967
53025,"Grant, WA",38321,38002,40216,48468
53027,"Grays Harbor, WA",37488,39056,40319,43710
53029,"Island, WA",52351,53427,55908,59200
53031,"Jefferson, WA",49146,51582,53765,56585
53033,"King, WA",83086,88308,92026,96647
53035,"Kitsap, WA",52009,54597,57197,60704
53037,"Kittitas, WA",39813,40631,42445,45267
53039,"Klickitat, WA",45505,47162,47985,51973
53041,"Lewis, WA",39687,41618,44091,47752
53043,"Lincoln, WA",41325,42278,44794,50851
53045,"Mason, WA",39955,41071,42663,45901
53047,"Okanogan, WA",40391,40576,41383,47535
53049,"Pacific, WA",38848,39833,40880,43749
53051,"Pend Oreille, WA",38921,41148,43497,46571
53053,"Pierce, WA",47935,49928,52496,56532
53055,"San Juan, WA",71754,77422,79117,81858
53057,"Skagit, WA",48812,50703,53221,57315
53059,"Skamania, WA",42696,44868,46587,49519
53061,"Snohomish, WA",51879,54934,57900,62267
53063,"Spokane, WA",43184,45209,46902,50038
53065,"Stevens, WA",36653,38084,39894,42740
53067,"Thurston, WA",48010,49483,52010,56007
53069,"Wahkiakum, WA",40636,42286,44014,47027
53071,"Walla Walla, WA",42945,44521,46648,51767
53073,"Whatcom, WA",45394,47898,49868,52787
53075,"Whitman, WA",35872,38953,40682,44628
53077,"Yakima, WA",40415,41740,43910,49099
54001,"Barbour, WV",31011,32717,33642,35878
54003,"Berkeley, WV",40640,41932,42738,45610
54005,"Boone, WV",32974,35438,36504,39493
54007,"Braxton, WV",30507,31967,32756,34972
54009,"Brooke, WV",39871,42285,45144,49579
54011,"Cabell, WV",40393,43312,43890,46805
54013,"Calhoun, WV",28757,30232,31409,34734
54015,"Clay, WV",29754,31852,32849,35702
54017,"Doddridge, WV",27350,29661,30716,32085
54019,"Fayette, WV",33247,34761,36763,38680
54021,"Gilmer, WV",27830,28573,29646,31020
54023,"Grant, WV",36919,35827,37173,40571
54025,"Greenbrier, WV",36691,37797,38431,40759
54027,"Hampshire, WV",35231,35988,37548,39802
54029,"Hancock, WV",40193,42451,43962,47007
54031,"Hardy, WV",34133,34094,35261,38269
54033,"Harrison, WV",45694,49131,50174,52124
54035,"Jackson, WV",35681,38444,39001,41622
54037,"Jefferson, WV",48718,50426,52345,54836
54039,"Kanawha, WV",45752,48396,49760,52969
54041,"Lewis, WV",37298,41060,42121,43634
54043,"Lincoln, WV",29798,31559,32449,35309
54045,"Logan, WV",35202,37030,38173,41110
54047,"McDowell, WV",29673,30346,31832,34918
54049,"Marion, WV",41009,42577,43660,45684
54051,"Marshall, WV",38336,42428,42781,44092
54053,"Mason, WV",32208,33660,34772,37641
54055,"Mercer, WV",36221,37695,38645,41372
54057,"Mineral, WV",39155,40939,42421,45193
54059,"Mingo, WV",31015,32383,33405,35115
54061,"Monongalia, WV",43667,46013,46873,48802
54063,"Monroe, WV",30337,30964,32450,35005
54065,"Morgan, WV",34588,35331,36769,39311
54067,"Nicholas, WV",32442,34044,34768,37492
54069,"Ohio, WV",61001,63476,59708,61452
54071,"Pendleton, WV",36475,36211,37419,40054
54073,"Pleasants, WV",41602,44001,44380,46074
54075,"Pocahontas, WV",37311,38262,40325,43810
54077,"Preston, WV",35402,37043,38023,40563
54079,"Putnam, WV",44883,47071,48125,50363
54081,"Raleigh, WV",39256,41837,43486,45356
54083,"Randolph, WV",35723,37015,38276,41194
54085,"Ritchie, WV",35618,38146,39683,42068
54087,"Roane, WV",33230,35593,36739,40224
54089,"Summers, WV",32411,33622,35079,37181
54091,"Taylor, WV",38790,41082,42204,43460
54093,"Tucker, WV",41299,42217,43058,47175
54095,"Tyler, WV",35883,38348,39583,41195
54097,"Upshur, WV",31763,33500,35506,37337
54099,"Wayne, WV",31949,34077,35180,37566
54101,"Webster, WV",27673,28264,29556,33320
54103,"Wetzel, WV",33463,37034,36631,38428
54105,"Wirt, WV",30570,32758,32847,35205
54107,"Wood, WV",39902,44215,46650,48566
54109,"Wyoming, WV",29406,30842,30959,33534
55001,"Adams, WI",38572,39259,41511,44159
55003,"Ashland, WI",39015,40167,41742,44520
55005,"Barron, WI",46459,49055,49873,53179
55007,"Bayfield, WI",46092,48635,50299,53369
55009,"Brown, WI",49927,52451,53516,56093
55011,"Buffalo, WI",43405,45528,46256,50518
55013,"Burnett, WI",42210,43807,45431,48574
55015,"Calumet, WI",48967,50971,53076,55460
55017,"Chippewa, WI",43873,46009,47360,50639
55019,"Clark, WI",38883,40816,42504,46154
55021,"Columbia, WI",48639,51029,53511,56134
55023,"Crawford, WI",40785,41757,42894,46113
55025,"Dane, WI",58184,61221,63683,66094
55027,"Dodge, WI",42646,44208,45654,48547
55029,"Door, WI",60338,62357,63882,66516
55031,"Douglas, WI",41034,42719,44251,45962
55033,"Dunn, WI",38588,39962,41212,44626
55035,"Eau Claire, WI",45699,48094,49728,52141
55037,"Florence, WI",51598,53044,58498,56604
55039,"Fond du Lac, WI",46083,48245,49922,52813
55041,"Forest, WI",39822,41448,42304,44657
55043,"Grant, WI",41456,43179,45387,49410
55045,"Green, WI",48989,50868,53359,56620
55047,"Green Lake, WI",43969,44699,45595,47898
55049,"Iowa, WI",45536,47492,49905,53603
55051,"Iron, WI",49045,48820,49719,53164
55053,"Jackson, WI",44219,46006,45571,49528
55055,"Jefferson, WI",44047,45664,47176,49591
55057,"Juneau, WI",36996,38320,39769,42620
55059,"Kenosha, WI",44901,46964,48550,51229
55061,"Kewaunee, WI",45045,46314,48461,52638
55063,"La Crosse, WI",47705,49776,52166,54532
55065,"Lafayette, WI",40632,42165,43632,48891
55067,"Langlade, WI",42021,43091,44288,48036
55069,"Lincoln, WI",43931,45787,47030,50216
55071,"Manitowoc, WI",45609,46608,47911,50829
55073,"Marathon, WI",48060,50246,52203,55136
55075,"Marinette, WI",42609,45138,46320,49557
55077,"Marquette, WI",39659,41156,42561,45391
55078,"Menominee, WI*",29619,30513,33696,35082
55079,"Milwaukee, WI",44496,46792,48107,51002
55081,"Monroe, WI",40500,41307,42274,45741
55083,"Oconto, WI",43920,45795,47227,50060
55085,"Oneida, WI",49456,50951,51928,54861
55087,"Outagamie, WI",49238,50946,52654,54862
55089,"Ozaukee, WI",79737,82753,85526,87395
55091,"Pepin, WI",46627,48136,49529,54316
55093,"Pierce, WI",44364,45576,46871,48775
55095,"Polk, WI",45025,46306,47751,50730
55097,"Portage, WI",43575,45017,46771,49815
55099,"Price, WI",44531,45723,46903,49837
55101,"Racine, WI",47193,49191,50729,53094
55103,"Richland, WI",41066,42817,44179,48516
55105,"Rock, WI",41940,43868,46018,48836
55107,"Rusk, WI",43028,44291,44799,48292
55109,"St. Croix, WI",54124,56083,57688,59602
55111,"Sauk, WI",46457,48884,53842,55166
55113,"Sawyer, WI",44370,45144,47730,50276
55115,"Shawano, WI*",41038,42354,43635,47067
55117,"Sheboygan, WI",50599,52880,53217,55616
55119,"Taylor, WI",38915,39501,41631,46070
55121,"Trempealeau, WI",42731,44521,44875,48324
55123,"Vernon, WI",39116,40897,41863,44976
55125,"Vilas, WI",52038,53903,52739,55140
55127,"Walworth, WI",47788,49623,51156,53546
55129,"Washburn, WI",46237,47250,48761,52457
55131,"Washington, WI",56232,58412,59878,62506
55133,"Waukesha, WI",69228,71918,73883,75958
55135,"Waupaca, WI",43687,45560,46735,49711
55137,"Waushara, WI",39121,40914,42055,44594
55139,"Winnebago, WI",45726,47644,48943,50840
55141,"Wood, WI",44711,46184,47911,50929
55901,"Shawano (includes Menominee), WI*",(NA),(NA),(NA),(NA)
56001,"Albany, WY",39014,40550,41332,43148
56003,"Big Horn, WY",37026,38806,39580,43939
56005,"Campbell, WY",50450,53796,54143,53932
56007,"Carbon, WY",53594,56937,56227,59028
56009,"Converse, WY",50742,56425,65959,64373
56011,"Crook, WY",44783,46760,45957,47752
56013,"Fremont, WY",42554,45220,46191,48350
56015,"Goshen, WY",39995,41904,42398,44562
56017,"Hot Springs, WY",49248,54305,64515,67005
56019,"Johnson, WY",48996,53360,54662,56748
56021,"Laramie, WY",49697,52224,53532,55094
56023,"Lincoln, WY",40909,43215,45700,48449
56025,"Natrona, WY",63145,71185,70054,68447
56027,"Niobrara, WY",47177,50884,48846,55291
56029,"Park, WY",52524,57010,58021,59827
56031,"Platte, WY",47167,49454,51775,52359
56033,"Sheridan, WY",55154,58331,59200,61543
56035,"Sublette, WY",51352,54964,54544,54496
56037,"Sweetwater, WY",50989,54941,55947,54000
56039,"Teton, WY",225987,217958,222893,220645
56041,"Uinta, WY",38652,40205,41392,42854
56043,"Washakie, WY",45435,48717,51138,54361
56045,"Weston, WY",42799,45047,46658,47599
Legend / Footnotes:,,,,,
2/ Per capita personal income was computed using Census Bureau midyear population estimates. Estimates for 2010-2020 reflect county population estimates available as of March 2021. These estimates are based on the 2010 census. BEA will incorporate Census Bureau midyear population estimates based on the 2020 census results when they become available.,,,,,
* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census.,,,,,
* Estimates from 1988 forward separate Aleutian Islands Census Area (02010) into Aleutians East Borough (02013) and Aleutians West Census Area (02016).,,,,,
* Estimates for 1991 forward separate Denali Borough (02068) from Yukon-Koyukuk Census Area (02290) and Lake and Peninsula Borough (02164) from Dillingham Census Area (02070).,,,,,
"* Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area (02231) into Skagway-Hoonah-Angoon Census Area (02232) and Yakutat City and Borough (02282). Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area (02232) into Skagway Municipality (02230) and Hoonah-Angoon Census Area (02105). Estimates from 2009 forward separate Wrangell-Petersburg Census Area (02280) into Petersburg Census Area and Wrangell City and Borough (02275). In addition, a part of the Prince of Wales-Outer Ketchikan Census Area (02201) was annexed by Ketchikan Gateway Borough (02130) and part (Meyers Chuck Area) was included in the new Wrangell City and Borough (02275). The remainder of the Prince of Wales-Outer Ketchikan Census Area (02201) was renamed Prince of Wales-Hyder Census Area (02198). Petersburg Borough (02195) was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area (02105) for 2013 forward. Prince of Wales-Hyder Census Area (02198) added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough (02195) reflects the geographic boundaries of the former Petersburg Census Area.",,,,,
"* Wade Hampton Census Area was renamed Kusilvak Census Area (02158) on July 1, 2015.",,,,,
"* On January 2, 2019, two new county equivalents were created from the former Valdez-Cordova Census Area, Alaska (02261): Chugach Census Area (02063) and Copper River Census Area (02066). Estimates for 2020 forward reflect these changes.",,,,,
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983.",,,,,
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002.",,,,,
"* Kalawao County, Hawaii is combined with Maui County. Separate estimates for the jurisdictions making up the combination areas are not available.",,,,,
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981.",,,,,
"* Shannon County, SD was renamed to Oglala Lakota County, SD on May 1, 2015.",,,,,
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years.",,,,,
"* Shawano, WI and Menominee, WI are combined as Shawano (incl. Menominee), WI for the years prior to 1989.",,,,,
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,,
Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.,,,,,
(NA) Not available.,,,,,
"Last updated: November 16, 2021-- new statistics for 2020; revised statistics for 1998-2019.",,,,,
